pid,grdatn,age,state,natvty,msafp,year,immigr,se15u,ind2
50510365713258 5011 221 7,40,55,35,57,0,2017,0,1,8560
50510410417170 7011 12210,39,56,35,57,0,2017,0,1,180
50510927252037 5011 121 7,45,60,35,57,0,2017,0,1,5070
72065242507281 6011 12110,41,47,35,57,0,2017,0,1,8770
85025544506241 6011 22110,43,42,35,57,0,2017,0,1,7280
98075618504651 7011 122 7,43,55,35,57,0,2017,0,1,5275
98075618504651 7011 222 7,42,58,35,57,0,2017,0,1,5275
100501704510714 7011 22210,34,40,35,57,0,2017,0,1,3770
137475050042138 6011 12110,39,59,35,57,0,2017,0,1,7770
170675050060541 7011 222 8,43,30,35,57,0,2017,0,1,6570
206503485510484 6011 221 8,41,57,35,57,0,2017,0,1,8270
210009605334425 7011 222 9,40,22,35,57,0,2017,0,1,8970
215418001070501 5011 221 7,40,51,35,57,0,2017,0,1,8980
291455006650687 7011 222 8,39,57,35,57,0,2017,0,1,770
291455006650687 6011 221 9,39,51,35,57,0,2017,0,1,770
310002235457345 6011 221 8,40,24,35,57,0,2017,0,1,170
310002235457345 7011 222 7,39,55,35,57,0,2017,0,1,770
310007755448855 6011 121 9,41,52,35,57,0,2017,0,1,8980
455413130706003 5011 221 7,39,57,35,57,0,2017,0,1,7690
455999180200515 5011 121 7,39,26,35,210,0,2017,1,1,5090
455999180200515 5011 221 7,39,25,35,210,0,2017,1,1,5090
506570919051522 7011 122 8,41,53,35,57,0,2017,0,1,8470
510006125030935 7011 12210,40,38,35,57,0,2017,0,1,180
585670679291005 7011 22210,39,51,35,57,0,2017,0,1,170
655184601970508 7011 222 7,42,55,35,57,0,2017,0,1,7070
721857006650995 7011 22210,39,61,35,57,0,2017,0,1,6170
806506314510700 6011 221 8,39,33,35,57,0,2017,0,1,770
810007135532655 5011 121 7,43,31,35,57,0,2017,0,1,7770
810007585373145 6011 12110,39,43,35,57,0,2017,0,1,770
905501233510006 7011 22210,33,34,35,303,0,2017,1,1,180
910008745029125 6011 121 9,40,53,35,57,0,2017,0,1,7070
955725190502106 7011 222 8,46,63,35,57,0,2017,0,1,7990
50510198825715 6011 12110,46,49,35,57,11540,2017,0,1,5080
271853000250144 7011 12210,39,59,35,57,11540,2017,0,1,180
405507072510191 7011 42210,44,35,35,57,48140,2017,0,1,5690
415783901060505 7011 22210,39,54,35,57,27500,2017,0,1,6170
507270410095511 7011 12210,39,60,35,57,48140,2017,0,1,770
510003565946485 6011 221 9,44,48,35,57,11540,2017,0,1,7290
522070856571005 6011 221 9,39,57,35,57,39540,2017,0,1,770
565055801110504 6012 12110,39,60,35,57,11540,2017,0,1,1890
565055801110504 6012 22110,39,64,35,57,11540,2017,0,1,4970
655584120201907 7011 222 7,45,61,35,57,39540,2017,0,1,7390
6010601301501 7011 122 8,39,32,83,57,0,2017,0,1,180
6010601301501 7011 322 8,39,41,83,57,0,2017,0,1,180
6010601301501 7011 222 8,43,46,83,57,0,2017,0,1,180
6010601301501 6012 12110,43,43,83,57,0,2017,0,1,4770
10105815204346 6011 221 8,42,36,83,57,0,2017,0,1,490
20056725509161 6011 121 8,39,58,83,57,0,2017,0,1,180
20056725509161 6011 221 8,39,59,83,57,0,2017,0,1,170
27056034504621 6111 121 9,43,46,83,57,0,2017,0,1,7070
27056034504621 6111 221 9,42,38,83,57,0,2017,0,1,7070
50610524067491 7011 12210,40,58,83,57,0,2017,0,1,9090
50610632349893 7111 122 9,43,43,83,57,0,2017,0,1,180
50610648884590 7011 22210,39,47,83,57,0,2017,0,1,4980
50610727978561 7011 122 7,41,37,83,57,0,2017,0,1,5690
50610821262757 7011 122 8,39,38,83,57,0,2017,0,1,7690
50610873396804 7011 22210,41,44,83,57,0,2017,0,1,8470
50610952580987 7011 12210,41,38,83,57,0,2017,0,1,8980
50610958421717 7011 122 9,39,40,83,57,0,2017,0,1,4890
50611110890968 6011 121 9,39,61,83,57,0,2017,0,1,9090
50611121262707 5012 121 7,39,48,83,57,0,2017,0,1,8470
50611121262707 5012 221 7,38,60,83,57,0,2017,0,1,770
50611164824618 6011 121 8,40,40,83,57,0,2017,0,1,170
50611351481487 6011 12110,41,54,83,57,0,2017,0,1,8770
50611351481487 6011 22110,42,54,83,57,0,2017,0,1,8770
50611394631631 7011 122 9,39,26,83,57,0,2017,0,1,170
50611394631631 7011 222 9,40,26,83,57,0,2017,0,1,170
50611494631641 5111 121 7,41,52,83,57,0,2017,0,1,180
50611559975999 6111 12110,40,62,83,57,0,2017,0,1,180
50611707227601 7111 12210,39,38,83,57,0,2017,0,1,8590
50612259975989 6011 321 8,36,22,83,57,0,2017,0,1,7690
50612389450518 6011 22110,43,62,83,57,0,2017,0,1,770
109506609610544 7011 122 8,40,50,83,57,0,2017,0,1,770
111964019350461 6011 121 8,39,29,83,57,0,2017,0,1,770
136485060093977 6011 221 8,39,35,83,57,0,2017,0,1,490
144415060038146 6111 121 8,40,42,83,57,0,2017,0,1,6170
165844150308711 6011 12110,39,34,83,303,0,2017,1,1,180
165884160903910 5011 121 7,42,43,83,57,0,2017,0,1,8770
174775060034145 7111 122 9,39,62,83,57,0,2017,0,1,7690
177455060175037 7011 122 7,39,56,83,217,0,2017,0,1,7070
179066023504211 5111 121 7,39,54,83,57,0,2017,0,1,180
186046286502421 7011 22210,39,62,83,57,0,2017,0,1,8680
195995060119765 7111 122 7,41,59,83,57,0,2017,0,1,8980
265627120805701 7011 122 8,41,58,83,57,0,2017,0,1,7790
265854120504304 7111 222 9,39,53,83,57,0,2017,0,1,770
288006945501951 7011 12210,38,52,83,57,0,2017,0,1,770
306570701471505 7111 222 8,43,35,83,57,0,2017,0,1,770
310204645321186 6011 12110,40,62,83,57,0,2017,0,1,4690
365007110607100 6111 121 8,43,22,83,57,0,2017,0,1,6290
407503997610326 6111 221 8,40,40,83,57,0,2017,0,1,8680
504501797610189 7111 122 7,43,31,83,57,0,2017,0,1,7490
504580212043654 7111 122 9,43,49,83,57,0,2017,0,1,7890
507770218051696 7011 122 7,40,50,83,57,0,2017,0,1,8880
507920316047696 7011 22210,40,50,83,57,0,2017,0,1,8680
507950111028640 6011 121 9,41,40,83,57,0,2017,0,1,770
509850616026625 7111 122 7,42,29,83,57,0,2017,0,1,8980
510008465382816 5111 221 7,40,43,83,57,0,2017,0,1,6170
511380511047648 6011 12110,35,45,83,207,0,2017,1,1,8680
511380511047648 6011 22110,35,44,83,207,0,2017,1,1,8680
512780213099673 7111 122 9,39,42,83,301,0,2017,1,1,8870
514080311040652 6011 121 8,39,42,83,57,0,2017,0,1,5790
514080311040652 6011 221 8,39,45,83,57,0,2017,0,1,5790
527300716046693 6011 221 9,39,57,83,57,0,2017,0,1,770
532180213099670 5011 121 7,44,57,83,57,0,2017,0,1,770
561369016250264 5111 121 7,39,57,83,57,0,2017,0,1,770
565512150103210 7011 222 7,44,63,83,57,0,2017,0,1,170
591967001650609 6011 121 9,43,33,83,57,0,2017,0,1,8470
610209065334776 6011 121 9,41,39,83,57,0,2017,0,1,8870
610209065334776 6011 221 9,40,39,83,57,0,2017,0,1,8870
623660541591105 6011 221 9,42,54,83,57,0,2017,0,1,770
647500669111005 6011 121 9,39,43,83,57,0,2017,0,1,770
665482180803501 5111 121 7,46,60,83,57,0,2017,0,1,7270
665995110205227 6011 121 9,40,41,83,57,0,2017,0,1,770
677170650961005 6111 12110,40,58,83,57,0,2017,0,1,7680
704509638610083 7011 32210,44,49,83,57,0,2017,0,1,7270
766209101250505 6011 221 8,40,64,83,57,0,2017,0,1,180
806016601301501 5011 121 7,39,32,83,57,0,2017,0,1,770
810005315380216 7111 122 8,42,61,83,57,0,2017,0,1,180
865075120604216 6111 121 8,45,48,83,57,0,2017,0,1,7980
901513143610366 7011 122 9,41,57,83,57,0,2017,0,1,170
902514393610564 7011 122 8,43,55,83,57,0,2017,0,1,7280
961568001550074 7111 122 8,44,32,83,57,0,2017,0,1,1990
21036715508961 7011 22210,39,44,83,57,0,2017,0,1,6190
50611078695124 7011 122 7,39,49,83,57,0,2017,0,1,7690
50611495762726 6111 121 8,39,28,83,57,0,2017,0,1,8980
50612068328177 5111 121 7,42,43,83,57,0,2017,0,1,8990
50612175114801 7011 422 7,39,39,83,66,0,2017,0,1,8370
56720301592507 7011 122 8,41,47,83,57,0,2017,0,1,8980
111175060022996 6011 121 8,43,48,83,57,0,2017,0,1,7490
111175060022996 6011 221 8,40,48,83,57,0,2017,0,1,7490
111295060127799 7011 122 8,39,54,83,57,0,2017,0,1,5275
152096977509351 5111 121 7,40,42,83,57,0,2017,0,1,770
152096977509351 5111 221 7,40,61,83,57,0,2017,0,1,770
152096977509351 5111 321 7,40,44,83,57,0,2017,0,1,770
183046529505911 6111 121 9,42,61,83,57,0,2017,0,1,180
306230701261504 6011 12110,40,64,83,128,0,2017,1,1,6570
308511494610492 7111 122 8,36,47,83,301,0,2017,0,1,6170
410006955091786 7011 122 9,40,57,83,57,0,2017,0,1,6570
513550219075674 7111 122 7,39,43,83,57,0,2017,0,1,7380
515460912076672 6111 221 8,43,58,83,57,0,2017,0,1,8180
526700718000623 5011 121 7,46,59,83,57,0,2017,0,1,7980
630370402621105 7011 12210,39,46,83,57,0,2017,0,1,770
649530744861005 5111 221 7,40,64,83,57,0,2017,0,1,4680
698390918421105 6011 121 9,42,51,83,57,0,2017,0,1,7590
701563019150554 6111 22110,45,63,83,57,0,2017,0,1,7270
711261019950729 6011 221 8,39,53,83,57,0,2017,0,1,770
906516254610277 6111 121 8,39,57,83,57,0,2017,0,1,7070
911261006750219 7011 122 8,44,63,83,57,0,2017,0,1,8080
996678801450501 6012 121 9,42,31,83,110,0,2017,0,1,5170
110509947170 7011 122 8,43,40,63,57,26620,2017,0,1,7380
4510810026152 6111 12111,45,40,63,301,26620,2017,1,1,7270
6390112013178 7011 122 9,44,49,63,57,33860,2017,0,1,8770
16050815025102 6011 12110,39,49,63,57,13820,2017,0,1,770
91001344005501 6011 22111,43,23,63,57,26620,2017,0,1,5080
110100310401141 6011 121 9,40,35,63,57,13820,2017,0,1,7680
401001309110166 6111 121 8,39,40,63,57,13820,2017,0,1,8170
910001390459991 6011 121 8,37,54,63,57,26620,2017,0,1,8170
110178362753 7011 222 8,40,47,63,57,33860,2017,0,1,7690
110584510226 7011 22210,40,53,63,57,26620,2017,0,1,6170
460812011109 6011 12110,42,55,63,57,26620,2017,0,1,9080
4280717082100 7011 12211,39,46,63,247,13820,2017,1,1,8990
4280717082100 6011 22111,39,43,63,57,13820,2017,0,1,8560
5110714081111 6111 22110,35,41,63,57,13820,2017,0,1,6170
6008842110199 7011 122 9,40,45,63,57,13820,2017,0,1,7770
9011026004271 7011 12210,39,37,63,303,13820,2017,1,1,770
37091651005471 7011 22211,43,59,63,57,26620,2017,0,1,770
80021077006281 6111 22111,46,41,63,57,33660,2017,0,1,7270
111910010034946 6012 121 8,45,60,63,364,13820,2017,1,1,770
114840216051000 7111 22210,39,31,63,57,26620,2017,0,1,3895
136840610581000 6011 22111,39,34,63,57,33660,2017,0,1,770
173410010060056 6111 12110,46,32,63,57,33660,2017,0,1,5070
187420010070918 6011 121 9,33,61,63,57,26620,2017,0,1,7770
192770986791000 7111 22211,39,53,63,57,33860,2017,0,1,8980
205005931110377 6011 12111,40,45,63,57,13820,2017,0,1,8680
210000870028741 6011 12111,41,41,63,57,13820,2017,0,1,770
210000870028741 6011 22111,41,50,63,57,13820,2017,0,1,770
210003970612141 7111 122 9,42,50,63,57,13820,2017,0,1,7290
281710004200257 7111 52211,35,35,63,303,13820,2017,1,1,770
310005600314181 6111 12111,41,61,63,57,33860,2017,0,1,6170
310005600314181 6111 22111,39,61,63,57,33860,2017,0,1,4070
401001309110166 6012 221 8,37,47,63,57,13820,2017,0,1,770
410008860839241 6011 22110,40,60,63,57,13820,2017,0,1,7280
610005100252841 7011 32210,40,43,63,57,26620,2017,0,1,8980
706008773110099 7111 222 8,34,59,63,57,33860,2017,0,1,270
710855170301708 6111 221 8,40,57,63,57,13820,2017,0,1,5580
971718008200041 6011 121 9,40,46,63,57,26620,2017,0,1,8680
971718008200041 6011 221 9,39,30,63,57,26620,2017,0,1,8680
981972701670009 7111 12211,40,29,63,57,33860,2017,0,1,770
110534226590 6011 22111,43,64,63,57,0,2017,0,1,6990
2580314042187 7011 122 9,43,42,63,57,0,2017,0,1,770
3490011096107 6111 221 9,39,44,63,57,0,2017,0,1,770
7760216098123 6011 12111,43,30,63,57,0,2017,0,1,170
25051699004251 7011 12210,39,34,63,57,0,2017,0,1,7390
31885701850008 6111 221 8,44,64,63,57,0,2017,0,1,180
81214401760001 7111 12210,46,55,63,57,0,2017,0,1,7990
102009026110211 7011 32210,39,28,63,57,0,2017,0,1,8770
125930010033963 7111 222 8,42,41,63,57,0,2017,0,1,8980
136760882611000 6011 12110,44,62,63,57,0,2017,0,1,9080
136760882611000 6011 22110,46,58,63,57,0,2017,0,1,9080
139330010037146 7111 222 8,43,39,63,57,0,2017,0,1,290
403004535110981 7011 122 8,35,45,63,57,0,2017,0,1,6170
110965752019 6011 22110,38,44,63,57,19300,2017,0,1,770
5850612009170 6112 121 8,43,47,63,57,19300,2017,0,1,7290
5850612009170 6011 221 8,39,42,63,57,19300,2017,0,1,8770
10006910373941 7111 122 9,43,43,63,57,19300,2017,0,1,3680
10006910373941 7111 222 9,43,39,63,57,19300,2017,0,1,3680
107240010060358 6011 221 8,39,30,63,303,12220,2017,1,1,770
110002500333251 6012 22110,39,22,63,57,22520,2017,0,1,6570
135650890091000 6011 121 9,39,30,63,57,12220,2017,0,1,7770
152130010023084 7011 122 8,43,37,63,57,19300,2017,0,1,5170
401969201670009 6011 22111,39,25,63,57,19300,2017,0,1,8870
510033100502000 7011 22210,39,60,63,57,12220,2017,0,1,770
510420180301305 7011 12210,39,53,63,57,22520,2017,0,1,7770
710099160803602 6011 12110,39,64,63,301,19300,2017,1,1,9070
981415009200882 6111 221 9,39,54,63,57,22520,2017,0,1,6170
981714004700722 6111 121 8,43,47,63,57,22520,2017,0,1,3770
211904908555 7011 22210,36,32,94,57,0,2017,0,1,770
212100646154 7011 12211,43,51,94,57,0,2017,0,1,8990
212275922387 6011 12111,43,63,94,57,0,2017,0,1,7890
20240016014266 6011 121 9,43,30,94,224,0,2017,1,1,5190
20240016014266 6011 221 9,43,35,94,57,0,2017,0,1,5190
26150319069236 7011 222 8,39,35,94,57,0,2017,0,1,8470
77022593004521 6112 121 9,43,55,94,57,0,2017,0,1,7070
110205060131982 7011 12211,40,42,94,57,0,2017,0,1,8680
160920020240919 7011 122 9,41,42,94,57,0,2017,0,1,8290
160920020240919 7011 222 9,42,27,94,57,0,2017,0,1,8290
206003654210929 7111 12210,46,41,94,57,0,2017,0,1,7990
206013659210829 7011 222 9,39,63,94,57,0,2017,0,1,7070
235960299001000 6111 321 9,43,29,94,57,0,2017,0,1,9090
242950284721200 6011 22110,45,61,94,57,0,2017,0,1,7270
253042044000061 7011 122 8,43,46,94,57,0,2017,0,1,6570
253042044000061 7011 222 8,43,56,94,57,0,2017,0,1,6570
280790493021200 7011 122 8,39,53,94,152,0,2017,1,1,6190
280790493021200 7011 222 8,39,49,94,152,0,2017,1,1,7690
292040505891200 6011 121 8,43,50,94,233,0,2017,1,1,8290
292040505891200 6011 221 8,43,51,94,233,0,2017,1,1,8080
361225022200962 7011 122 9,41,37,94,57,0,2017,0,1,8880
620051190402128 6011 221 9,39,45,94,60,0,2017,0,1,770
871425029200242 6011 12110,43,45,94,57,0,2017,0,1,1370
901426029200091 7011 122 9,40,50,94,233,0,2017,1,1,8290
901829027400230 7011 122 8,46,58,94,57,0,2017,0,1,7270
909029063210620 6011 12111,41,36,94,57,0,2017,0,1,6670
920536130308926 7011 122 9,36,51,94,57,0,2017,0,1,770
13760711054205 6011 121 9,40,40,94,57,0,2017,0,1,770
17961510013207 7011 122 8,39,42,94,57,0,2017,0,1,8560
20147190801416 6011 12110,43,51,94,57,0,2017,0,1,8560
20147190801416 6011 22110,43,56,94,57,0,2017,0,1,8560
100211813943771 7011 122 9,46,60,94,57,0,2017,0,1,7970
120605170806413 7011 122 8,39,27,94,57,0,2017,0,1,770
410203960267292 7111 22210,39,35,94,138,0,2017,1,1,770
414028971210252 6012 221 8,39,43,94,57,0,2017,0,1,7390
210717129632 6011 221 8,39,57,94,57,0,2017,0,1,5170
2705301292000 6011 22110,44,52,94,207,0,2017,1,1,8660
20230110905003 6011 12111,40,47,94,57,0,2017,0,1,8590
112670020269945 6011 12111,46,46,94,57,0,2017,0,1,7270
116800020014757 6011 12110,42,58,94,57,0,2017,0,1,770
152760020250658 6011 121 8,40,61,94,57,0,2017,0,1,1470
172780020081444 7011 322 8,43,27,94,57,0,2017,0,1,1370
194082747001591 6011 22111,40,61,94,57,0,2017,0,1,6290
199810020075792 7011 12210,39,55,94,57,0,2017,0,1,770
220240150407403 7011 22211,43,33,94,57,0,2017,0,1,280
271570985051000 7111 122 8,42,48,94,57,0,2017,0,1,7190
271570985051000 7111 222 8,41,57,94,57,0,2017,0,1,2570
421827004800174 6011 121 8,39,38,94,57,0,2017,0,1,4470
508003626210237 6011 121 9,40,58,94,57,0,2017,0,1,5570
510006150311852 6111 221 9,43,61,94,57,0,2017,0,1,280
411561231894 7011 122 8,39,64,86,57,46060,2017,0,1,7780
411673562773 7011 122 8,39,47,86,57,46060,2017,0,1,6170
415494631631 6011 12111,40,37,86,57,38060,2017,0,1,7390
1740315059418 6112 22110,40,46,86,57,38060,2017,0,1,8370
41680511047449 6011 121 9,39,42,86,57,38060,2017,0,1,4195
41680511047449 6011 221 9,43,46,86,57,38060,2017,0,1,7070
46840615051495 6011 121 9,36,42,86,303,38060,2017,1,1,770
56230017013449 7011 12211,39,42,86,303,38060,2017,1,1,9090
128530040457462 7011 32211,40,21,86,57,38060,2017,0,1,4480
140328160203401 6111 22111,43,43,86,57,46060,2017,0,1,9090
140366190705144 6011 12110,44,38,86,303,38060,2017,1,1,6990
144963601155005 6011 22110,44,45,86,57,38060,2017,0,1,7490
167310040614320 6011 121 9,42,57,86,57,38060,2017,0,1,4290
167310040614320 6011 221 9,44,55,86,373,38060,2017,1,1,7490
178610040118043 7011 122 9,39,64,86,57,46060,2017,0,1,8870
205054828410937 6011 121 9,43,59,86,57,38060,2017,0,1,8680
210109550459524 7011 12210,35,34,86,303,46060,2017,1,1,7690
210504430866994 7011 222 9,40,44,86,57,38060,2017,0,1,770
364026001631000 6011 221 8,39,60,86,57,46060,2017,0,1,770
410104640264674 6011 22111,43,43,86,57,46060,2017,0,1,770
445940631161500 7011 322 8,40,21,86,57,38060,2017,0,1,8170
451741053500195 6011 121 9,39,38,86,303,38060,2017,1,1,7690
516054695007641 6012 121 8,43,42,86,303,38060,2017,1,1,7690
540415130607901 6111 121 8,44,47,86,57,38060,2017,0,1,7380
551642015900926 6011 12110,42,62,86,57,46060,2017,0,1,770
584451101715004 6012 12110,39,43,86,57,38060,2017,0,1,8990
640123190804752 6011 121 8,39,48,86,57,38060,2017,0,1,7390
710502160483924 7011 122 9,40,42,86,57,38060,2017,0,1,7690
844727201585003 7011 122 8,43,48,86,57,38060,2017,0,1,8590
901063140410066 6011 221 8,43,40,86,57,38060,2017,0,1,8590
902054396410864 7011 322 9,41,60,86,57,38060,2017,0,1,770
910401450095314 7011 222 8,39,51,86,57,38060,2017,0,1,8770
414922748385 7011 222 8,32,62,86,303,38060,2017,1,1,770
16410917065477 6011 121 8,40,33,86,57,46060,2017,0,1,2670
46940615051496 6011 121 8,40,50,86,57,38060,2017,0,1,180
49840913062448 7011 222 9,39,45,86,57,38060,2017,0,1,7690
61040315059413 6011 22110,43,51,86,57,38060,2017,0,1,8090
67014103006461 7111 222 9,34,55,86,247,38060,2017,1,1,8990
140779190609211 6011 121 8,39,46,86,57,38060,2017,0,1,170
140844150507741 7011 12211,44,58,86,57,38060,2017,0,1,7390
164076401614003 7011 22210,43,54,86,364,38060,2017,1,1,770
165150040579406 6011 12110,39,53,86,57,38060,2017,0,1,7690
177450040095077 7111 122 8,43,50,86,57,38060,2017,0,1,7690
344723201585003 6012 121 9,40,33,86,57,38060,2017,0,1,5580
427740366101400 7011 122 9,39,54,86,57,38060,2017,0,1,7890
452084773008241 6011 12111,43,57,86,57,38060,2017,0,1,3980
454608801791008 6011 12111,40,30,86,57,38060,2017,0,1,2880
704040778410055 7011 122 9,39,52,86,57,38060,2017,0,1,770
704574701475005 6011 22110,43,43,86,57,38060,2017,0,1,770
864074401614003 6011 22111,43,37,86,57,38060,2017,0,1,6280
910108170071654 6011 22111,43,30,86,57,46060,2017,0,1,9090
910501450645314 7011 322 8,39,26,86,303,38060,2017,1,1,7770
944720201585003 7011 12210,33,48,86,303,38060,2017,1,1,7380
410626590194 6011 22111,43,59,86,57,0,2017,0,1,180
410921262767 6011 121 9,43,64,86,57,0,2017,0,1,770
9054239009811 7011 12210,41,59,86,57,0,2017,0,1,8770
9700316019438 6011 121 8,38,31,86,303,0,2017,1,1,770
21034715008961 7011 122 8,38,49,86,57,39140,2017,0,1,4870
21034715008961 7011 222 8,37,51,86,57,39140,2017,0,1,770
21034715008961 7011 522 8,40,25,86,57,39140,2017,0,1,770
21034715008961 7011 422 8,40,26,86,57,39140,2017,0,1,4870
40951120609406 7011 122 9,44,52,86,57,0,2017,0,1,1370
92064741007281 6011 12111,39,56,86,303,0,2017,1,1,770
172470040190112 7011 222 8,39,55,86,57,49740,2017,0,1,8980
210005530595844 7011 122 8,40,58,86,134,39140,2017,1,1,3980
340555180905204 7011 122 8,43,54,86,57,39140,2017,0,1,8090
410001270895134 6011 12111,40,49,86,57,0,2017,0,1,7690
410001270895134 6011 22111,43,64,86,57,0,2017,0,1,7690
441443003300107 7011 22210,36,47,86,303,0,2017,1,1,8770
910003060871394 6011 121 8,40,55,86,57,0,2017,0,1,5690
510722901536 6011 121 9,43,58,71,57,22220,2017,0,1,7680
510959462218 6011 12110,44,64,71,57,30780,2017,0,1,7390
1570916096547 6012 121 8,39,55,71,57,0,2017,0,1,5295
2003196510231 7111 122 9,43,58,71,57,30780,2017,0,1,6990
8850312056508 6011 121 8,43,31,71,57,30780,2017,0,1,7280
9230312013581 6111 221 9,38,35,71,303,0,2017,1,1,770
10025329004951 7111 12211,40,57,71,57,0,2017,0,1,8290
34045927002371 7011 12211,40,38,71,57,0,2017,0,1,770
150095120602602 7011 122 8,46,45,71,57,22220,2017,0,1,7270
150313100007219 7011 122 8,43,31,71,57,30780,2017,0,1,7380
151858008600094 7111 222 8,39,39,71,57,22220,2017,0,1,4670
395046101750005 6011 22110,40,60,71,57,22220,2017,0,1,7470
506180463051000 6011 12110,43,53,71,57,0,2017,0,1,770
510002520688575 7011 12210,42,54,71,57,30780,2017,0,1,8680
585420836121000 7011 122 9,41,32,71,427,22220,2017,1,1,6170
586180010241000 6011 121 8,40,58,71,57,22220,2017,0,1,7070
592170258141000 6011 121 9,43,34,71,57,30780,2017,0,1,6290
592170258141000 6011 221 9,40,30,71,57,30780,2017,0,1,6290
592170258141000 6011 321 9,31,39,71,57,30780,2017,0,1,770
610002310638425 6111 12110,44,49,71,57,22220,2017,0,1,8680
610006850679955 6011 221 8,39,28,71,57,22220,2017,0,1,8590
610006850679955 7011 122 8,43,41,71,57,22220,2017,0,1,7290
611153002100124 6111 121 8,39,32,71,57,22220,2017,0,1,1180
510318560463 7111 122 8,42,51,71,57,0,2017,0,1,6890
510318560463 7111 222 8,42,53,71,57,0,2017,0,1,8470
